qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
575,심혈관 응급,영아 CPR에서 압박 위치는?,"[""배꼽"",""젖꼭지 연결선 바로 아래 가슴 중앙"",""목"",""등""]",1,영아 CPR은 성인과 위치가 다릅니다.,두 손가락으로 젖꼭지 연결선 바로 아래 가슴 중앙을 압박하세요.,보통,2
576,동물·곤충·뱀 사고,산에서 멧돼지를 만나면?,"[""다가간다"",""눈을 마주치지 않고 천천히 뒤로 물러난다"",""소리를 지른다"",""도망친다""]",1,멧돼지는 놀라면 공격적이 됩니다.,눈을 마주치지 않고 등을 보이지 않으면서 천천히 뒤로 물러나세요.,쉬움,1
577,상처·지혈·골절,압박붕대는 얼마나 세게 감아야 하나?,"[""최대한 세게"",""손가락 두 개가 들어갈 정도"",""느슨하게"",""피가 안 통할 정도""]",1,너무 세면 혈액 순환을 막습니다.,손가락이 들어갈 정도로 감고 피부색과 감각을 확인하세요.,쉬움,1
578,기도폐쇄·질식,기도폐쇄 응급 처치 후 재발 예방은?,"[""예방할 수 없다"",""음식을 잘게 자르고 천천히 먹는 습관"",""빨리 먹는다"",""크게 먹는다""]",1,예방이 최선입니다.,음식을 잘게 자르고 천천히 씹어 삼키는 습관을 들이세요.,쉬움,1
579,화학물질·중독,페인트나 접착제 흡입의 위험은?,"[""무해하다"",""뇌 손상과 장기 손상을 일으킬 수 있다"",""기분이 좋아진다"",""안전하다""]",1,유기 용매 흡입은 매우 위험합니다.,페인트 접착제 등의 흡입은 심각한 건강 문제를 일으킵니다.,보통,2
580,심혈관 응급,말초동맥질환의 증상은?,"[""두통"",""걸을 때 다리 통증 다리 상처 치유 지연"",""복통"",""기침""]",1,다리로 가는 혈류가 줄어든 것입니다.,걸을 때 다리가 아프거나 상처가 잘 안 낫으면 검사받으세요.,보통,2
581,동물·곤충·뱀 사고,반려동물이 갑자기 공격적이면?,"[""때린다"",""광견병 등 질병 가능성이 있어 수의사와 상담"",""정상이다"",""무시한다""]",1,갑작스러운 행동 변화는 질병의 신호일 수 있습니다.,반려동물이 갑자기 공격적이면 광견병 등 질병 가능성을 확인하세요.,보통,2
582,상처·지혈·골절,낡은 녹슨 못에 찔리면?,"[""닦으면 된다"",""파상풍 위험이 있어 예방접종을 확인한다"",""파상풍은 없어졌다"",""녹은 해롭지 않다""]",1,녹슨 금속에는 파상풍균이 있을 수 있습니다.,깊은 상처와 더러운 금속에 찔리면 파상풍 예방접종을 확인하세요.,보통,2
583,기도폐쇄·질식,기도폐쇄 시 등을 치는 횟수는?,"[""1회"",""5회"",""20회"",""횟수 제한 없이""]",1,정해진 횟수를 시행합니다.,등 5회 치기와 복부 5회 밀어올리기를 교대로 시행하세요.,쉬움,1
584,화학물질·중독,수은 체온계가 깨지면?,"[""맨손으로 줍는다"",""환기하고 맨손으로 만지지 않으며 안전하게 수거"",""청소기로 청소한다"",""물로 씻어낸다""]",1,수은은 독성이 있어 주의가 필요합니다.,환기하고 장갑을 끼고 수거하며 청소기는 사용하지 마세요.,보통,2
585,심혈관 응급,흉통이 없어도 심장마비일 수 있나?,"[""불가능하다"",""특히 당뇨 노인 여성에서 무증상 심장마비가 가능하다"",""흉통은 항상 있다"",""흉통 없으면 안전하다""]",1,무증상 심장마비도 있습니다.,당뇨 노인 여성은 흉통 없이 피로 호흡곤란으로 나타날 수 있습니다.,어려움,3
586,동물·곤충·뱀 사고,모기 기피제의 올바른 사용법은?,"[""얼굴에 직접 뿌린다"",""노출 피부에 바르고 상처에는 바르지 않는다"",""옷에만 뿌린다"",""먹어도 된다""]",1,안전한 사용이 중요합니다.,노출 피부에 바르되 눈 입 상처 부위는 피하고 손에 뿌려 얼굴에 바르세요.,쉬움,1
587,상처·지혈·골절,상처 봉합 후 실밥이 벌어지면?,"[""다시 붙인다"",""병원에 연락한다"",""무시한다"",""직접 꿰맨다""]",1,재봉합이 필요할 수 있습니다.,실밥이 벌어지거나 빠지면 병원에 연락하세요.,쉬움,1
588,기도폐쇄·질식,소아에게 하임리히법을 할 때 주의점은?,"[""성인과 똑같이 한다"",""힘 조절을 하고 배꼽 위 정확한 위치에 한다"",""절대 하면 안 된다"",""더 세게 한다""]",1,소아 체격에 맞는 힘 조절이 필요합니다.,소아에게는 힘을 조절하여 배꼽과 명치 사이를 밀어올리세요.,보통,2
589,화학물질·중독,식물에 바른 농약이 묻으면?,"[""씻지 않아도 된다"",""물과 비누로 씻고 증상이 있으면 병원에 간다"",""농약은 안전하다"",""핥아본다""]",1,농약은 독성이 있습니다.,농약이 피부에 묻으면 물과 비누로 씻고 증상이 있으면 병원에 가세요.,쉬움,1
590,심혈관 응급,심장 박동이 너무 빠르면?,"[""운동한다"",""안정을 취하고 지속되면 병원에 간다"",""카페인을 마신다"",""무시한다""]",1,빈맥은 심장에 부담을 줍니다.,가만히 있는데 심장이 빨리 뛰면 안정을 취하고 지속되면 병원에 가세요.,보통,2
591,동물·곤충·뱀 사고,해변에서 상어를 보면?,"[""가까이 간다"",""침착하게 물 밖으로 나온다"",""때린다"",""큰 소리를 낸다""]",1,상어를 자극하지 않는 것이 중요합니다.,상어를 보면 침착하게 눈을 마주치며 천천히 물 밖으로 나오세요.,보통,2
592,상처·지혈·골절,골절 부목의 목적은?,"[""치료"",""추가 손상 방지와 통증 감소"",""뼈를 맞추기"",""부목은 필요 없다""]",1,부목은 임시 고정 장치입니다.,부목은 뼈를 맞추는 것이 아니라 움직임을 막아 손상을 줄입니다.,쉬움,1
593,기도폐쇄·질식,아이가 무언가를 삼키려다 기침만 하면?,"[""등을 세게 친다"",""기침을 격려하고 관찰한다"",""물을 마시게 한다"",""손가락을 넣는다""]",1,기침은 효과적인 방어 기전입니다.,기침을 할 수 있으면 기침을 격려하고 악화되는지 지켜보세요.,쉬움,1
594,화학물질·중독,캠핑 중 일산화탄소 중독 예방은?,"[""텐트 안에서 화기 사용"",""환기를 확보하고 텐트 내 화기 사용 금지"",""창문 없어도 된다"",""난로를 켜고 잔다""]",1,밀폐 공간에서 연소는 일산화탄소를 발생시킵니다.,텐트 안에서 화기를 사용하지 말고 환기에 주의하세요.,쉬움,1
595,심혈관 응급,AED 사용 중 젖은 피부는?,"[""그냥 붙인다"",""닦은 후 패드를 붙인다"",""물에서 사용해도 된다"",""젖으면 사용 못한다""]",1,젖은 피부는 전기 전달을 방해합니다.,피부를 닦고 건조시킨 후 패드를 붙이세요.,쉬움,1
596,동물·곤충·뱀 사고,동물에게 물린 상처는 꿰매면 안 되나?,"[""항상 꿰맨다"",""감염 위험으로 일부는 열어두고 치료할 수 있다"",""절대 꿰매면 안 된다"",""상처 종류와 무관하다""]",1,동물 물린 상처는 감염 위험이 높습니다.,의사 판단에 따라 열어두거나 지연 봉합을 할 수 있습니다.,어려움,3
597,상처·지혈·골절,피부 접착제로 상처를 붙이면?,"[""모든 상처에 사용"",""작고 깨끗한 상처에 사용할 수 있다"",""깊은 상처에 좋다"",""접착제는 위험하다""]",1,피부 접착제는 제한적으로 사용됩니다.,작고 깨끗한 베인 상처에 의료용 접착제를 사용할 수 있습니다.,보통,2
598,기도폐쇄·질식,기도폐쇄가 해소되지 않으면 얼마나 위험한가?,"[""시간이 있다"",""몇 분 내에 뇌 손상과 사망에 이를 수 있다"",""괜찮다"",""저절로 해결된다""]",1,산소 부족은 빠르게 뇌를 손상시킵니다.,기도폐쇄는 4-6분 내에 뇌 손상이 시작될 수 있어 신속한 대처가 중요합니다.,보통,2
599,화학물질·중독,화학 화상과 열 화상의 차이는?,"[""같다"",""화학 화상은 물질을 제거할 때까지 계속 손상된다"",""열 화상이 더 심하다"",""화학 화상은 안전하다""]",1,화학물질은 제거 전까지 계속 작용합니다.,화학 화상은 물질을 완전히 씻어낼 때까지 손상이 계속됩니다.,보통,2
600,심혈관 응급,CPR 중 환자가 움직이면?,"[""계속 CPR을 한다"",""의식과 호흡을 재확인하고 회복 자세로 눕힌다"",""그냥 멈춘다"",""물을 먹인다""]",1,움직임은 회복의 신호일 수 있습니다.,환자가 움직이면 CPR을 멈추고 의식과 호흡을 확인하세요.,쉬움,1
