qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
780,감염병·위생,수건 위생 관리는?,"[""수건은 공유해도 된다"",""개인 수건을 사용하고 자주 세탁 및 건조"",""젖은 채로 둬도 된다"",""세탁 안 해도 된다""]",1,젖은 수건에 세균이 번식합니다.,개인 수건을 사용하고 자주 세탁하여 건조하게 관리하세요.,쉬움,1
781,가정안전·사고예방,가정 내 화재 예방법은?,"[""가스레인지를 켜놓고 외출해도 된다"",""가스 불 사용 후 밸브를 잠근다"",""콘센트에 문어발식 연결을 한다"",""화재경보기는 필요 없다""]",1,화재는 예방이 최선입니다.,가스 밸브 잠금과 전기 안전 점검으로 화재를 예방하세요.,쉬움,1
782,가정안전·사고예방,어린이 추락 사고 예방법은?,"[""창문은 열어놔도 된다"",""창문에 잠금장치와 안전바를 설치한다"",""베란다에서 놀아도 된다"",""추락은 일어나지 않는다""]",1,어린이 추락 사고가 빈번합니다.,창문 잠금장치와 안전바로 어린이 추락을 예방하세요.,보통,2
783,가정안전·사고예방,욕실 미끄럼 사고 예방법은?,"[""바닥이 미끄러워도 괜찮다"",""미끄럼 방지 매트와 손잡이를 설치한다"",""욕실은 안전하다"",""노인도 주의 불필요""]",1,욕실 낙상은 흔한 가정 사고입니다.,미끄럼 방지 매트와 손잡이로 욕실 사고를 예방하세요.,쉬움,1
784,가정안전·사고예방,가정 내 약품 보관 방법은?,"[""아무 데나 둔다"",""어린이 손이 닿지 않는 곳에 잠금 보관"",""약은 안전하다"",""어린이가 약을 먹어도 된다""]",1,어린이 약물 사고가 많습니다.,약품은 어린이 손이 닿지 않는 곳에 잠금장치와 함께 보관하세요.,쉬움,1
785,가정안전·사고예방,소화기 사용법은?,"[""불이 크면 사용한다"",""안전핀을 뽑고 노즐을 불쪽으로 향해 손잡이를 누른다"",""물을 뿌린다"",""소화기는 무조건 위험하다""]",1,초기 진화가 중요합니다.,소화기 사용법: 안전핀 뽑기 → 노즐 조준 → 손잡이 누르기.,보통,2
786,가정안전·사고예방,가스 누출 시 대처법은?,"[""불을 켜서 확인한다"",""창문을 열고 가스 밸브를 잠근 뒤 대피한다"",""전기 스위치를 켠다"",""그냥 있는다""]",1,스파크가 폭발을 일으킬 수 있습니다.,가스 누출 시 불꽃 없이 환기하고 밸브 잠금 후 대피하세요.,어려움,3
787,가정안전·사고예방,어린이 질식 사고 예방법은?,"[""작은 물건을 놔둬도 된다"",""작은 물건을 어린이 손에 닿지 않게 보관"",""어린이는 삼키지 않는다"",""질식은 잘 안 일어난다""]",1,작은 물건이 기도를 막을 수 있습니다.,동전, 단추 등 작은 물건을 어린이 손에 닿지 않게 보관하세요.,쉬움,1
788,가정안전·사고예방,전기 안전 수칙은?,"[""젖은 손으로 플러그를 만져도 된다"",""젖은 손으로 전기제품을 만지지 않는다"",""전선을 밟아도 된다"",""콘센트에 여러 개 꽂아도 안전하다""]",1,물은 전기를 잘 통합니다.,젖은 손으로 전기제품을 만지면 감전 위험이 있습니다.,쉬움,1
789,가정안전·사고예방,가정 내 화학제품 보관법은?,"[""아무 데나 둔다"",""원래 용기에 담아 환기되는 곳에 보관"",""음료수 병에 담아도 된다"",""어린이가 만져도 된다""]",1,화학제품 오음 사고가 많습니다.,화학제품은 원래 용기에 표시와 함께 안전하게 보관하세요.,보통,2
790,가정안전·사고예방,연기 감지기의 중요성은?,"[""필요 없다"",""화재 초기에 경보를 울려 대피 시간을 확보"",""시끄럽기만 하다"",""효과 없다""]",1,연기 감지기는 생명을 구합니다.,연기 감지기가 화재 초기 경보로 대피 시간을 확보해줍니다.,쉬움,1
791,가정안전·사고예방,지진 발생 시 실내 대처법은?,"[""밖으로 뛰어나간다"",""테이블 아래로 들어가 머리를 보호한다"",""창문 근처에 선다"",""엘리베이터를 탄다""]",1,낙하물이 위험합니다.,지진 시 테이블 아래로 피해 머리를 보호하세요.,보통,2
792,가정안전·사고예방,뜨거운 물 화상 예방법은?,"[""온수 온도는 상관없다"",""온수기 온도를 49도 이하로 설정"",""아이가 혼자 목욕해도 된다"",""화상은 잘 안 일어난다""]",1,어린이 화상 사고가 많습니다.,온수기 온도를 49도 이하로 설정하여 화상을 예방하세요.,보통,2
793,가정안전·사고예방,베란다 안전 수칙은?,"[""베란다에 발판을 놓아도 된다"",""난간 높이를 확인하고 올라갈 물건을 두지 않는다"",""어린이가 베란다에서 놀아도 된다"",""베란다는 안전하다""]",1,베란다 추락 사고가 발생합니다.,베란다에 올라갈 수 있는 물건을 두지 마세요.,쉬움,1
794,가정안전·사고예방,가구 전도 사고 예방법은?,"[""가구는 안 넘어진다"",""무거운 가구는 벽에 고정한다"",""어린이가 올라가도 된다"",""고정은 필요 없다""]",1,가구가 어린이에게 쓰러질 수 있습니다.,무거운 가구는 벽에 고정하여 전도 사고를 예방하세요.,쉬움,1
795,가정안전·사고예방,비상 대피로 확보 방법은?,"[""물건으로 막아도 된다"",""현관과 대피로에 물건을 두지 않는다"",""비상구는 필요 없다"",""대피로는 상관없다""]",1,비상 시 신속한 대피가 중요합니다.,현관과 비상 대피로에 물건을 두지 않아 대피로를 확보하세요.,쉬움,1
796,가정안전·사고예방,어린이 창문 추락 예방 장치는?,"[""필요 없다"",""창문 잠금장치와 추락방지대 설치"",""창문을 열어놔도 된다"",""어린이는 추락하지 않는다""]",1,창문 추락 사고가 빈번합니다.,창문 잠금장치와 추락방지대로 어린이 안전을 지키세요.,보통,2
797,가정안전·사고예방,가정 내 미세먼지 관리법은?,"[""환기 안 해도 된다"",""공기청정기 사용과 적절한 환기"",""미세먼지는 실내에 없다"",""건강에 영향 없다""]",1,실내 공기질도 관리해야 합니다.,공기청정기와 환기로 실내 미세먼지를 관리하세요.,보통,2
798,가정안전·사고예방,주방 화재 시 대처법은?,"[""물을 뿌린다"",""기름 화재는 뚜껑으로 덮거나 소화기 사용"",""불을 그대로 둔다"",""기름에 물을 뿌린다""]",1,기름에 물을 뿌리면 폭발합니다.,기름 화재는 뚜껑으로 산소를 차단하거나 소화기를 사용하세요.,어려움,3
799,가정안전·사고예방,일산화탄소 중독 예방법은?,"[""난방기구 환기는 필요 없다"",""연소기기 사용 시 환기하고 경보기 설치"",""일산화탄소는 냄새가 난다"",""중독은 일어나지 않는다""]",1,일산화탄소는 무색무취입니다.,연소기기 사용 시 환기하고 일산화탄소 경보기를 설치하세요.,보통,2
800,가정안전·사고예방,가정 내 응급상황 대비는?,"[""대비 불필요"",""응급처치 교육과 비상연락망 준비"",""119만 알면 된다"",""응급상황은 안 일어난다""]",1,대비가 생명을 구합니다.,응급처치 교육을 받고 비상연락망을 준비해두세요.,쉬움,1
