qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
362,감기·호흡기 오해,목이 간질간질하고 기침이 나올 것 같을 때?,"[""참아야 한다"",""물을 마시거나 사탕을 빨면 도움이 된다"",""큰 소리로 기침해야 한다"",""목을 세게 친다""]",1,수분과 침이 목을 촉촉하게 해줍니다.,물이나 무설탕 사탕으로 목을 촉촉하게 유지하면 기침 자극이 줄어듭니다.,쉬움,1
363,감기·호흡기 오해,감기 걸린 사람과 같은 공간에 있을 때?,"[""아무것도 안 해도 된다"",""환기하고 마스크를 착용한다"",""창문을 꼭 닫는다"",""같이 있으면 면역이 생긴다""]",1,환기와 마스크로 전파를 줄일 수 있습니다.,환기로 바이러스 농도를 낮추고 마스크로 비말을 차단하세요.,쉬움,1
364,감기·호흡기 오해,감기 예방에 아연 보충제가 도움이 될까?,"[""확실히 효과가 있다"",""일부 연구에서 효과가 보고되나 확실하지 않다"",""아연은 해롭다"",""감기를 악화시킨다""]",1,아연의 감기 예방 효과는 아직 연구 중입니다.,아연 보충이 감기 기간을 줄일 수 있다는 연구가 있으나 확실한 결론은 없습니다.,어려움,3
365,감기·호흡기 오해,기침할 때 가래가 나오면?,"[""무조건 삼킨다"",""뱉어내는 것이 좋다"",""가래는 위험하다"",""기침을 참아야 한다""]",1,가래는 기도의 이물질과 세균을 담고 있습니다.,가래는 뱉어내고 손을 씻는 것이 좋습니다.,쉬움,1
366,화상·일광화상,화상 후 새살이 돋을 때 가려우면?,"[""긁어야 한다"",""긁지 말고 보습하거나 의사와 상담한다"",""가려움은 나쁜 신호다"",""뜨거운 물로 씻는다""]",1,가려움은 치유 과정의 일부입니다.,새살이 돋을 때 가려움은 정상이며 긁으면 흉터가 생길 수 있습니다.,보통,2
367,화상·일광화상,화상 연고를 바를 때 주의점은?,"[""두껍게 바를수록 좋다"",""깨끗한 손으로 적당량을 바른다"",""아무 연고나 발라도 된다"",""물집 위에 바른다""]",1,연고는 적절하게 사용해야 합니다.,깨끗한 손으로 적당량을 바르고 물집은 터뜨리지 마세요.,쉬움,1
368,화상·일광화상,타닝베드의 위험성은?,"[""안전하다"",""피부암 위험을 높인다"",""자연 태양보다 안전하다"",""피부에 좋다""]",1,인공 자외선도 피부에 해롭습니다.,타닝베드의 자외선은 피부암과 조기 노화 위험을 높입니다.,보통,2
369,화상·일광화상,어린이의 일광화상이 더 위험한 이유는?,"[""위험하지 않다"",""피부가 얇고 평생 피부암 위험이 높아진다"",""어린이는 화상을 안 입는다"",""어른과 같다""]",1,어린 시절 화상은 장기적 영향이 큽니다.,어린 시절 심한 일광화상은 성인이 되어 피부암 위험을 높입니다.,어려움,3
370,화상·일광화상,화상 부위가 넓을 때 체온 관리는?,"[""상관없다"",""저체온에 주의하고 따뜻하게 유지한다"",""찬물에 오래 담근다"",""옷을 다 벗긴다""]",1,넓은 화상은 체온 조절 기능을 방해합니다.,광범위 화상은 체온 손실이 크므로 저체온에 주의하세요.,어려움,3
371,영양·식습관,탄산음료의 건강 영향은?,"[""건강에 좋다"",""당분과 산성이 치아와 건강에 해롭다"",""물보다 좋다"",""영양가가 높다""]",1,탄산음료에는 많은 당분이 들어있습니다.,탄산음료의 당분은 비만과 당뇨 치아 산성은 충치 위험을 높입니다.,쉬움,1
372,영양·식습관,식사 후 바로 눕는 것은?,"[""소화에 좋다"",""역류성 식도염을 유발할 수 있다"",""살이 빠진다"",""아무 영향 없다""]",1,눕는 자세는 위산 역류를 일으킵니다.,식후 최소 2-3시간은 눕지 않는 것이 좋습니다.,쉬움,1
373,영양·식습관,견과류의 건강 효과는?,"[""살만 찐다"",""좋은 지방과 영양소가 풍부하다"",""먹으면 안 된다"",""영양가가 없다""]",1,견과류에는 불포화지방과 비타민이 풍부합니다.,적당량의 견과류는 심장 건강에 좋고 좋은 지방을 공급합니다.,쉬움,1
374,영양·식습관,야식의 문제점은?,"[""문제없다"",""소화 장애 체중 증가 수면 방해"",""건강에 좋다"",""야식은 살이 안 찐다""]",1,늦은 시간 식사는 여러 문제를 일으킵니다.,야식은 소화 부담 체중 증가 수면의 질 저하를 유발합니다.,쉬움,1
375,영양·식습관,패스트푸드를 줄여야 하는 이유는?,"[""줄일 필요 없다"",""열량이 높고 영양은 부족하다"",""가장 건강한 음식이다"",""필수 영양소가 많다""]",1,패스트푸드는 영양 불균형을 일으킵니다.,패스트푸드는 열량 나트륨 지방은 높고 비타민 미네랄은 부족합니다.,쉬움,1
376,눈·귀·피부·자외선,눈을 자주 비비면?,"[""시력이 좋아진다"",""감염과 각막 손상 위험이 높아진다"",""눈 건강에 좋다"",""아무 문제없다""]",1,손에는 세균이 많고 비비면 압력이 가해집니다.,눈을 비비면 감염과 각막 손상 원추각막 위험이 높아집니다.,쉬움,1
377,눈·귀·피부·자외선,건조한 피부에 좋은 세정제는?,"[""비누 향이 강한 것"",""약산성의 순한 세정제"",""알코올이 든 것"",""때를 잘 미는 것""]",1,강한 세정제는 피부 유분을 빼앗습니다.,pH 5.5 전후의 약산성 순한 세정제가 피부에 좋습니다.,쉬움,1
378,눈·귀·피부·자외선,눈 마사지의 올바른 방법은?,"[""눈을 세게 누른다"",""눈 주위를 부드럽게 문지른다"",""눈동자를 누른다"",""마사지는 해롭다""]",1,눈 자체보다는 주변 근육을 풀어줍니다.,눈 주위를 부드럽게 마사지하면 피로 해소에 도움됩니다.,쉬움,1
379,눈·귀·피부·자외선,난청의 초기 증상은?,"[""갑자기 안 들린다"",""TV 볼륨을 높이거나 대화를 자주 되묻는다"",""증상이 없다"",""귀에서 피가 난다""]",1,난청은 서서히 진행되는 경우가 많습니다.,TV 볼륨이 높아지거나 대화를 자주 되묻게 되면 청력 검사를 받아보세요.,보통,2
380,눈·귀·피부·자외선,피부 보습제는 언제 바르는 것이 좋나?,"[""완전히 마른 후"",""씻은 직후 물기가 있을 때"",""아침에만"",""바르지 않아도 된다""]",1,물기가 있을 때 보습제가 수분을 가둡니다.,씻은 후 3분 이내 물기가 남아있을 때 바르면 효과가 좋습니다.,쉬움,1
381,코피·비강 응급,코피 환자의 카페인 섭취는?,"[""코피에 좋다"",""혈압을 올릴 수 있어 적당히 마신다"",""많이 마시면 지혈된다"",""상관없다""]",1,카페인은 일시적으로 혈압을 올립니다.,코피가 자주 나면 카페인 음료를 줄이는 것이 도움될 수 있습니다.,보통,2
382,코피·비강 응급,코피와 혈압약의 관계는?,"[""관계없다"",""일부 혈압약이 출혈 경향을 높일 수 있다"",""혈압약이 코피를 막는다"",""혈압약을 끊어야 한다""]",1,일부 약물은 출혈에 영향을 줍니다.,혈압약이나 혈액 희석제는 코피에 영향을 줄 수 있으니 의사와 상담하세요.,어려움,3
383,감기·호흡기 오해,공기청정기가 감기 예방에 도움이 될까?,"[""완전히 예방한다"",""공기 질 개선에는 도움되나 바이러스 차단은 제한적"",""오히려 감기를 유발한다"",""전혀 도움이 안 된다""]",1,공기청정기는 먼지와 일부 입자를 걸러냅니다.,공기청정기는 공기 질 개선에 도움되지만 감기 바이러스 완전 차단은 어렵습니다.,보통,2
384,화상·일광화상,조리 중 기름이 튀었을 때 바로 할 일은?,"[""기름을 닦는다"",""즉시 찬물로 식힌다"",""버터를 바른다"",""그냥 둔다""]",1,빠른 냉각이 화상 깊이를 줄입니다.,기름 화상도 즉시 흐르는 찬물로 10-20분 식히세요.,쉬움,1
385,영양·식습관,저염식의 장점은?,"[""맛이 없어 식사량이 준다"",""고혈압 예방과 심혈관 건강에 도움"",""에너지가 없어진다"",""건강에 해롭다""]",1,나트륨 줄이기는 혈압 관리에 중요합니다.,저염식은 고혈압 심장병 뇌졸중 예방에 도움됩니다.,쉬움,1
386,영양·식습관,식사 중 물을 많이 마시면?,"[""소화에 좋다"",""소화액을 희석시킬 수 있어 적당히 마신다"",""물을 전혀 마시면 안 된다"",""많이 마실수록 좋다""]",1,적당량의 물은 괜찮지만 과하면 소화에 영향을 줄 수 있습니다.,식사 중에는 적당량의 물을 마시고 식후에 충분히 마시는 것이 좋습니다.,보통,2
387,눈·귀·피부·자외선,안구건조증 예방법은?,"[""눈을 자주 비빈다"",""자주 눈을 깜빡이고 인공눈물을 사용한다"",""화면을 더 가까이 본다"",""에어컨 바람을 맞는다""]",1,눈물막 유지가 중요합니다.,의식적으로 깜빡이고 건조하면 인공눈물을 사용하세요.,쉬움,1
388,눈·귀·피부·자외선,햇볕에 민감한 피부 관리는?,"[""더 많이 쬔다"",""자외선 차단을 철저히 하고 노출을 줄인다"",""햇볕이 치료한다"",""신경 쓸 필요 없다""]",1,민감한 피부는 자외선 손상을 더 쉽게 받습니다.,자외선 차단제 모자 긴 옷으로 보호하고 한낮 노출을 피하세요.,쉬움,1
389,코피·비강 응급,양쪽 콧볼을 누를 때 입으로 숨 쉬어야 하나?,"[""코로 숨 쉬어야 한다"",""입으로 숨 쉬면서 코를 누른다"",""숨을 참는다"",""숨쉬기와 무관하다""]",1,코를 누르는 동안 호흡이 필요합니다.,코를 누르는 동안 입으로 편하게 숨 쉬세요.,쉬움,1
390,코피·비강 응급,코피가 식사 중에 나면?,"[""계속 먹는다"",""먹는 것을 멈추고 응급 처치를 한다"",""뜨거운 국물을 마신다"",""음식이 지혈에 좋다""]",1,지혈이 우선입니다.,식사를 멈추고 앉아서 코를 눌러 지혈한 후 멈추면 식사를 재개하세요.,쉬움,1
391,감기·호흡기 오해,감기에 걸렸을 때 직장이나 학교는?,"[""무조건 가야 한다"",""열이 나거나 증상이 심하면 쉬는 것이 좋다"",""가서 다 전염시켜야 한다"",""감기는 전염되지 않는다""]",1,다른 사람에게 전염시킬 수 있습니다.,열이 있거나 증상이 심하면 집에서 쉬어 전파를 막으세요.,쉬움,1
392,화상·일광화상,화상 드레싱 교체 시 주의점은?,"[""드레싱은 교체하지 않는다"",""깨끗한 손으로 부드럽게 교체한다"",""뜯어내듯 빠르게 뗀다"",""물로 불리지 않고 뗀다""]",1,드레싱 교체 시 상처 보호가 중요합니다.,드레싱이 붙었으면 물로 불린 후 부드럽게 제거하세요.,보통,2
393,영양·식습관,비타민 보충제가 항상 필요한가?,"[""모두 필요하다"",""균형 잡힌 식사를 하면 대부분 불필요하다"",""음식보다 효과가 좋다"",""무조건 많이 먹어야 한다""]",1,식품에서 영양소를 섭취하는 것이 기본입니다.,균형 잡힌 식사가 우선이고 부족한 경우에만 보충제를 고려하세요.,보통,2
394,영양·식습관,야채를 싫어하는 아이에게?,"[""야채를 안 먹어도 된다"",""다양한 조리법과 반복 노출로 익숙하게 한다"",""억지로 먹인다"",""약으로 대체한다""]",1,긍정적인 경험이 중요합니다.,강요 없이 여러 형태로 제공하고 부모가 먼저 먹는 모습을 보여주세요.,보통,2
395,눈·귀·피부·자외선,수면 부족이 피부에 미치는 영향은?,"[""영향이 없다"",""피부 재생이 줄고 노화가 빨라진다"",""피부가 좋아진다"",""잠을 적게 자면 좋다""]",1,수면 중에 피부 세포가 재생됩니다.,수면 부족은 피부 재생을 방해하고 노화와 트러블을 악화시킵니다.,보통,2
396,눈·귀·피부·자외선,스마트폰을 어두운 곳에서 보면?,"[""눈에 좋다"",""눈에 피로와 자극을 줄 수 있다"",""시력이 좋아진다"",""상관없다""]",1,밝기 대비가 눈에 부담을 줍니다.,어두운 곳에서 밝은 화면을 보면 눈 피로와 건조가 생길 수 있습니다.,쉬움,1
397,코피·비강 응급,코피 후 운동은 언제 해도 되나?,"[""바로 해도 된다"",""최소 몇 시간에서 하루 정도 쉰다"",""운동이 지혈에 좋다"",""코피 후 운동은 영원히 금지""]",1,운동은 혈압을 올려 재출혈을 유발할 수 있습니다.,코피 후 최소 몇 시간은 격렬한 운동을 피하세요.,보통,2
398,감기·호흡기 오해,감기와 코로나19를 구분하는 방법은?,"[""증상으로 완전히 구분 가능하다"",""증상이 겹치므로 검사로 구분한다"",""코로나는 증상이 없다"",""감기가 더 심하다""]",1,두 질환의 증상은 많이 겹칩니다.,발열 기침 등 증상이 비슷하므로 코로나19 검사로 구분하세요.,보통,2
399,화상·일광화상,자외선 지수가 높을 때 야외 활동은?,"[""상관없다"",""한낮을 피하고 차단을 철저히 한다"",""자외선이 높을수록 좋다"",""저녁에도 위험하다""]",1,자외선 지수가 높으면 피부 손상이 빠릅니다.,오전 10시-오후 4시를 피하고 차단제 모자 선글라스를 사용하세요.,쉬움,1
400,영양·식습관,음식을 많이 씹는 것의 장점은?,"[""단점만 있다"",""소화를 돕고 포만감을 높인다"",""씹는 것은 중요하지 않다"",""빨리 먹는 것이 좋다""]",1,충분히 씹으면 소화 효소가 분비됩니다.,음식을 잘 씹으면 소화가 잘 되고 포만감을 느껴 과식을 예방합니다.,쉬움,1
